onset	duration	sample	value
0.5	0.001	500	S 13
1.751	0.001	1751	S 21
2.75	0.001	2750	S 29
4.35	0.001	4350	S 37
4.75	0.001	4750	S 45
5.55	0.001	5550	S 15
6.8	0.001	6800	S 23
7.8	0.001	7800	S 31
9.4	0.001	9400	S 39
9.8	0.001	9800	S 47
10.6	0.001	10600	S 15
11.85	0.001	11850	S 23
12.85	0.001	12850	S 31
14.45	0.001	14450	S 39
14.85	0.001	14850	S 47
15.65	0.001	15650	S 56
16.9	0.001	16900	S 24
17.9	0.001	17900	S 32
19.5	0.001	19500	S 40
19.9	0.001	19900	S 48
20.7	0.001	20700	S 15
21.949	0.001	21949	S 23
22.949	0.001	22949	S 31
24.549	0.001	24549	S 39
24.949	0.001	24949	S 47
25.75	0.001	25750	S 15
27	0.001	27000	S 23
28	0.001	28000	S 31
29.6	0.001	29600	S 39
30	0.001	30000	S 47
30.8	0.001	30800	S 16
32.049	0.001	32049	S 24
33.049	0.001	33049	S 32
34.649	0.001	34649	S 40
35.049	0.001	35049	S 48
35.85	0.001	35850	S 54
37.1	0.001	37100	S 22
38.1	0.001	38100	S 30
39.7	0.001	39700	S 38
40.099	0.001	40099	S 46
40.9	0.001	40900	S 54
42.149	0.001	42149	S 22
43.149	0.001	43149	S 30
44.749	0.001	44749	S 38
45.149	0.001	45149	S 46
45.95	0.001	45950	S 14
47.2	0.001	47200	S 22
48.2	0.001	48200	S 30
49.8	0.001	49800	S 38
50.2	0.001	50200	S 46
51	0.001	51000	S 53
52.25	0.001	52250	S 21
53.25	0.001	53250	S 29
54.85	0.001	54850	S 37
55.25	0.001	55250	S 45
56.05	0.001	56050	S 55
57.3	0.001	57300	S 23
58.3	0.001	58300	S 31
59.9	0.001	59900	S 39
60.3	0.001	60300	S 47
61.1	0.001	61100	S 13
62.35	0.001	62350	S 21
63.35	0.001	63350	S 29
64.95	0.001	64950	S 37
65.35	0.001	65350	S 45
66.15	0.001	66150	S 56
67.4	0.001	67400	S 24
68.4	0.001	68400	S 32
70	0.001	70000	S 40
70.4	0.001	70400	S 48
71.2	0.001	71200	S 15
72.45	0.001	72450	S 23
73.45	0.001	73450	S 31
75.05	0.001	75050	S 39
75.45	0.001	75450	S 47
76.25	0.001	76250	S 56
77.5	0.001	77500	S 24
78.5	0.001	78500	S 32
80.1	0.001	80100	S 40
80.5	0.001	80500	S 48
81.3	0.001	81300	S 14
82.55	0.001	82550	S 22
83.55	0.001	83550	S 30
85.15	0.001	85150	S 38
85.55	0.001	85550	S 46
86.35	0.001	86350	S 13
87.6	0.001	87600	S 21
88.6	0.001	88600	S 29
90.2	0.001	90200	S 37
90.6	0.001	90600	S 45
91.4	0.001	91400	S 53
92.65	0.001	92650	S 21
93.65	0.001	93650	S 29
95.25	0.001	95250	S 37
95.65	0.001	95650	S 45
96.45	0.001	96450	S 16
97.7	0.001	97700	S 24
98.7	0.001	98700	S 32
100.3	0.001	100300	S 40
100.699	0.001	100699	S 48
101.5	0.001	101500	S 14
102.75	0.001	102750	S 22
103.75	0.001	103750	S 30
105.35	0.001	105350	S 38
105.75	0.001	105750	S 46
106.55	0.001	106550	S 55
107.8	0.001	107800	S 23
108.8	0.001	108800	S 31
110.4	0.001	110400	S 39
110.8	0.001	110800	S 47
111.6	0.001	111600	S 54
112.85	0.001	112850	S 22
113.85	0.001	113850	S 30
115.45	0.001	115450	S 38
115.85	0.001	115850	S 46
116.65	0.001	116650	S 14
117.9	0.001	117900	S 22
118.9	0.001	118900	S 30
120.5	0.001	120500	S 38
120.9	0.001	120900	S 46
121.7	0.001	121700	S 16
122.95	0.001	122950	S 24
123.95	0.001	123950	S 32
125.55	0.001	125550	S 40
125.95	0.001	125950	S 48
126.75	0.001	126750	S 54
128	0.001	128000	S 22
129	0.001	129000	S 30
130.6	0.001	130600	S 38
131	0.001	131000	S 46
131.8	0.001	131800	S 55
133.05	0.001	133050	S 23
134.05	0.001	134050	S 31
135.65	0.001	135650	S 39
136.05	0.001	136050	S 47
136.85	0.001	136850	S 56
138.1	0.001	138100	S 24
139.1	0.001	139100	S 32
140.7	0.001	140700	S 40
141.1	0.001	141100	S 48
141.9	0.001	141900	S 13
143.15	0.001	143150	S 21
144.15	0.001	144150	S 29
145.75	0.001	145750	S 37
146.15	0.001	146150	S 45
146.95	0.001	146950	S 15
148.2	0.001	148200	S 23
149.2	0.001	149200	S 31
150.8	0.001	150800	S 39
151.2	0.001	151200	S 47
152	0.001	152000	S 16
153.25	0.001	153250	S 24
154.25	0.001	154250	S 32
155.85	0.001	155850	S 40
156.25	0.001	156250	S 48
157.05	0.001	157050	S 54
158.3	0.001	158300	S 22
159.3	0.001	159300	S 30
160.9	0.001	160900	S 38
161.3	0.001	161300	S 46
162.1	0.001	162100	S 54
163.35	0.001	163350	S 22
164.35	0.001	164350	S 30
165.95	0.001	165950	S 38
166.35	0.001	166350	S 46
167.15	0.001	167150	S 13
168.4	0.001	168400	S 21
169.4	0.001	169400	S 29
171	0.001	171000	S 37
171.4	0.001	171400	S 45
172.2	0.001	172200	S 13
173.45	0.001	173450	S 21
174.45	0.001	174450	S 29
176.05	0.001	176050	S 37
176.45	0.001	176450	S 45
177.25	0.001	177250	S 56
178.5	0.001	178500	S 24
179.5	0.001	179500	S 32
181.1	0.001	181100	S 40
181.5	0.001	181500	S 48
182.3	0.001	182300	S 13
183.55	0.001	183550	S 21
184.55	0.001	184550	S 29
186.15	0.001	186150	S 37
186.55	0.001	186550	S 45
187.35	0.001	187350	S 53
188.6	0.001	188600	S 21
189.6	0.001	189600	S 29
191.2	0.001	191200	S 37
191.6	0.001	191600	S 45
192.4	0.001	192400	S 56
193.65	0.001	193650	S 24
194.65	0.001	194650	S 32
196.25	0.001	196250	S 40
196.65	0.001	196650	S 48
197.45	0.001	197450	S 55
198.7	0.001	198700	S 23
199.7	0.001	199700	S 31
201.3	0.001	201300	S 39
201.7	0.001	201700	S 47
202.5	0.001	202500	S 14
203.75	0.001	203750	S 22
204.75	0.001	204750	S 30
206.35	0.001	206350	S 38
206.75	0.001	206750	S 46
207.55	0.001	207550	S 13
208.8	0.001	208800	S 21
209.8	0.001	209800	S 29
211.4	0.001	211400	S 37
211.8	0.001	211800	S 45
212.6	0.001	212600	S 15
213.85	0.001	213850	S 23
214.85	0.001	214850	S 31
216.45	0.001	216450	S 39
216.85	0.001	216850	S 47
217.65	0.001	217650	S 15
218.9	0.001	218900	S 23
219.9	0.001	219900	S 31
221.5	0.001	221500	S 39
221.9	0.001	221900	S 47
222.2	0.001	222200	S  8
222.7	0.001	222700	S 16
223.95	0.001	223950	S 24
224.95	0.001	224950	S 32
226.55	0.001	226550	S 40
226.95	0.001	226950	S 48
227.75	0.001	227750	S 15
229	0.001	229000	S 23
230	0.001	230000	S 31
231.6	0.001	231600	S 39
232	0.001	232000	S 47
232.8	0.001	232800	S 54
234.05	0.001	234050	S 22
235.05	0.001	235050	S 30
236.65	0.001	236650	S 38
237.05	0.001	237050	S 46
237.85	0.001	237850	S 14
239.1	0.001	239100	S 22
240.1	0.001	240100	S 30
241.7	0.001	241700	S 38
242.1	0.001	242100	S 46
242.9	0.001	242900	S 55
244.15	0.001	244150	S 23
245.15	0.001	245150	S 31
246.75	0.001	246750	S 39
247.15	0.001	247150	S 47
247.95	0.001	247950	S 56
249.2	0.001	249200	S 24
250.2	0.001	250200	S 32
251.8	0.001	251800	S 40
252.2	0.001	252200	S 48
253	0.001	253000	S 56
254.25	0.001	254250	S 24
255.25	0.001	255250	S 32
256.85	0.001	256850	S 40
257.25	0.001	257250	S 48
258.05	0.001	258050	S 55
259.3	0.001	259300	S 23
260.3	0.001	260300	S 31
261.9	0.001	261900	S 39
262.3	0.001	262300	S 47
262.6	0.001	262600	S  5
263.1	0.001	263100	S 53
264.35	0.001	264350	S 21
265.35	0.001	265350	S 29
266.95	0.001	266950	S 37
267.35	0.001	267350	S 45
268.15	0.001	268150	S 15
269.4	0.001	269400	S 23
270.4	0.001	270400	S 31
272	0.001	272000	S 39
272.4	0.001	272400	S 47
273.2	0.001	273200	S 56
274.45	0.001	274450	S 24
275.45	0.001	275450	S 32
277.05	0.001	277050	S 40
277.45	0.001	277450	S 48
278.25	0.001	278250	S 56
279.5	0.001	279500	S 24
280.5	0.001	280500	S 32
282.1	0.001	282100	S 40
282.5	0.001	282500	S 48
283.3	0.001	283300	S 13
284.549	0.001	284549	S 21
285.549	0.001	285549	S 29
287.149	0.001	287149	S 37
287.549	0.001	287549	S 45
288.35	0.001	288350	S 13
289.6	0.001	289600	S 21
290.6	0.001	290600	S 29
292.2	0.001	292200	S 37
292.6	0.001	292600	S 45
293.4	0.001	293400	S 56
294.65	0.001	294650	S 24
295.65	0.001	295650	S 32
297.25	0.001	297250	S 40
297.65	0.001	297650	S 48
298.45	0.001	298450	S 54
299.7	0.001	299700	S 22
300.7	0.001	300700	S 30
302.3	0.001	302300	S 38
302.7	0.001	302700	S 46
303.5	0.001	303500	S 56
304.75	0.001	304750	S 24
305.75	0.001	305750	S 32
307.35	0.001	307350	S 40
307.75	0.001	307750	S 48
308.55	0.001	308550	S 16
309.8	0.001	309800	S 24
310.8	0.001	310800	S 32
312.4	0.001	312400	S 40
312.8	0.001	312800	S 48
313.6	0.001	313600	S 54
314.85	0.001	314850	S 22
315.85	0.001	315850	S 30
317.45	0.001	317450	S 38
317.85	0.001	317850	S 46
318.65	0.001	318650	S 54
319.9	0.001	319900	S 22
320.9	0.001	320900	S 30
322.5	0.001	322500	S 38
322.9	0.001	322900	S 46
323.7	0.001	323700	S 54
324.95	0.001	324950	S 22
325.95	0.001	325950	S 30
327.55	0.001	327550	S 38
327.95	0.001	327950	S 46
328.75	0.001	328750	S 14
330	0.001	330000	S 22
331	0.001	331000	S 30
332.6	0.001	332600	S 38
333	0.001	333000	S 46
333.8	0.001	333800	S 16
335.05	0.001	335050	S 24
336.05	0.001	336050	S 32
337.65	0.001	337650	S 40
338.05	0.001	338050	S 48
338.85	0.001	338850	S 15
340.099	0.001	340099	S 23
341.099	0.001	341099	S 31
342.699	0.001	342699	S 39
343.099	0.001	343099	S 47
343.9	0.001	343900	S 53
345.15	0.001	345150	S 21
346.15	0.001	346150	S 29
347.75	0.001	347750	S 37
348.15	0.001	348150	S 45
348.95	0.001	348950	S 54
350.2	0.001	350200	S 22
351.2	0.001	351200	S 30
352.8	0.001	352800	S 38
353.2	0.001	353200	S 46
354	0.001	354000	S 13
355.25	0.001	355250	S 21
356.249	0.001	356249	S 29
357.849	0.001	357849	S 37
358.25	0.001	358250	S 45
359.05	0.001	359050	S 15
360.3	0.001	360300	S 23
361.3	0.001	361300	S 31
