onset	duration	sample	value
0.5	0.001	500	S 53
1.751	0.001	1751	S 21
2.766	0.001	2766	S 29
4.383	0.001	4383	S 37
4.8	0.001	4800	S 45
5.55	0.001	5550	S 56
6.804	0.001	6804	S 24
7.817	0.001	7817	S 32
9.434	0.001	9434	S 40
9.85	0.001	9850	S 48
10.6	0.001	10600	S 14
11.853	0.001	11853	S 22
12.867	0.001	12867	S 30
14.483	0.001	14483	S 38
14.9	0.001	14900	S 46
15.65	0.001	15650	S 56
16.903	0.001	16903	S 24
17.916	0.001	17916	S 32
19.533	0.001	19533	S 40
19.95	0.001	19950	S 48
20.7	0.001	20700	S 53
21.952	0.001	21952	S 21
22.966	0.001	22966	S 29
24.582	0.001	24582	S 37
25	0.001	25000	S 45
25.75	0.001	25750	S 55
26.996	0.001	26996	S 23
28.013	0.001	28013	S 31
29.629	0.001	29629	S 39
30.045	0.001	30045	S 47
30.8	0.001	30800	S 13
32.053	0.001	32053	S 21
33.067	0.001	33067	S 29
34.683	0.001	34683	S 37
35.1	0.001	35100	S 45
35.85	0.001	35850	S 56
37.103	0.001	37103	S 24
38.117	0.001	38117	S 32
39.733	0.001	39733	S 40
40.15	0.001	40150	S 48
40.9	0.001	40900	S 55
42.154	0.001	42154	S 23
43.151	0.001	43151	S 31
44.767	0.001	44767	S 39
45.184	0.001	45184	S 47
45.95	0.001	45950	S 56
47.205	0.001	47205	S 24
48.217	0.001	48217	S 32
49.833	0.001	49833	S 40
50.25	0.001	50250	S 48
51	0.001	51000	S 54
52.253	0.001	52253	S 22
53.267	0.001	53267	S 30
54.883	0.001	54883	S 38
55.299	0.001	55299	S 46
56.05	0.001	56050	S 15
57.303	0.001	57303	S 23
58.316	0.001	58316	S 31
59.932	0.001	59932	S 39
60.349	0.001	60349	S 47
61.1	0.001	61100	S 15
62.353	0.001	62353	S 23
63.367	0.001	63367	S 31
64.983	0.001	64983	S 39
65.4	0.001	65400	S 47
66.15	0.001	66150	S 16
67.402	0.001	67402	S 24
68.416	0.001	68416	S 32
70.032	0.001	70032	S 40
70.449	0.001	70449	S 48
71.2	0.001	71200	S 54
72.452	0.001	72452	S 22
73.465	0.001	73465	S 30
75.082	0.001	75082	S 38
75.499	0.001	75499	S 46
76.25	0.001	76250	S 54
77.503	0.001	77503	S 22
78.517	0.001	78517	S 30
80.133	0.001	80133	S 38
80.55	0.001	80550	S 46
81.3	0.001	81300	S 53
82.553	0.001	82553	S 21
83.567	0.001	83567	S 29
85.183	0.001	85183	S 37
85.6	0.001	85600	S 45
86.35	0.001	86350	S 14
87.602	0.001	87602	S 22
88.616	0.001	88616	S 30
90.232	0.001	90232	S 38
90.649	0.001	90649	S 46
91.4	0.001	91400	S 15
92.653	0.001	92653	S 23
93.667	0.001	93667	S 31
95.284	0.001	95284	S 39
95.7	0.001	95700	S 47
96.45	0.001	96450	S 14
97.701	0.001	97701	S 22
98.717	0.001	98717	S 30
100.333	0.001	100333	S 38
100.75	0.001	100750	S 46
101.5	0.001	101500	S 55
102.757	0.001	102757	S 23
103.767	0.001	103767	S 31
105.383	0.001	105383	S 39
105.8	0.001	105800	S 47
106.55	0.001	106550	S 54
107.802	0.001	107802	S 22
108.816	0.001	108816	S 30
110.433	0.001	110433	S 38
110.85	0.001	110850	S 46
111.6	0.001	111600	S 53
112.853	0.001	112853	S 21
113.866	0.001	113866	S 29
115.483	0.001	115483	S 37
115.9	0.001	115900	S 45
116.65	0.001	116650	S 15
117.902	0.001	117902	S 23
118.916	0.001	118916	S 31
120.533	0.001	120533	S 39
120.949	0.001	120949	S 47
121.7	0.001	121700	S 56
122.953	0.001	122953	S 24
123.967	0.001	123967	S 32
125.583	0.001	125583	S 40
126	0.001	126000	S 48
126.75	0.001	126750	S 15
128.001	0.001	128001	S 23
129.017	0.001	129017	S 31
130.633	0.001	130633	S 39
131.05	0.001	131050	S 47
131.8	0.001	131800	S 15
133.053	0.001	133053	S 23
134.066	0.001	134066	S 31
135.683	0.001	135683	S 39
136.1	0.001	136100	S 47
136.85	0.001	136850	S 56
138.103	0.001	138103	S 24
139.117	0.001	139117	S 32
140.733	0.001	140733	S 40
141.15	0.001	141150	S 48
141.9	0.001	141900	S 13
143.152	0.001	143152	S 21
144.166	0.001	144166	S 29
145.782	0.001	145782	S 37
146.199	0.001	146199	S 45
146.95	0.001	146950	S 53
148.203	0.001	148203	S 21
149.216	0.001	149216	S 29
150.833	0.001	150833	S 37
151.25	0.001	151250	S 45
152	0.001	152000	S 55
153.253	0.001	153253	S 23
154.266	0.001	154266	S 31
155.87	0.001	155870	S 39
156.267	0.001	156267	S 47
157.05	0.001	157050	S 55
158.302	0.001	158302	S 23
159.316	0.001	159316	S 31
160.92	0.001	160920	S 39
161.317	0.001	161317	S 47
162.1	0.001	162100	S 13
163.353	0.001	163353	S 21
164.367	0.001	164367	S 29
165.971	0.001	165971	S 37
166.367	0.001	166367	S 45
167.15	0.001	167150	S 13
168.402	0.001	168402	S 21
169.415	0.001	169415	S 29
171.019	0.001	171019	S 37
171.415	0.001	171415	S 45
172.2	0.001	172200	S 14
173.452	0.001	173452	S 22
174.466	0.001	174466	S 30
176.066	0.001	176066	S 38
176.465	0.001	176465	S 46
177.25	0.001	177250	S 16
178.501	0.001	178501	S 24
179.517	0.001	179517	S 32
181.119	0.001	181119	S 40
181.517	0.001	181517	S 48
182.3	0.001	182300	S 54
183.552	0.001	183552	S 22
184.566	0.001	184566	S 30
186.168	0.001	186168	S 38
186.566	0.001	186566	S 46
187.35	0.001	187350	S 55
188.599	0.001	188599	S 23
189.616	0.001	189616	S 31
191.216	0.001	191216	S 39
191.616	0.001	191616	S 47
192.4	0.001	192400	S 53
193.653	0.001	193653	S 21
194.667	0.001	194667	S 29
196.283	0.001	196283	S 37
196.7	0.001	196700	S 45
197.45	0.001	197450	S 14
198.704	0.001	198704	S 22
199.717	0.001	199717	S 30
201.319	0.001	201319	S 38
201.72	0.001	201720	S 46
202.5	0.001	202500	S 54
203.751	0.001	203751	S 22
204.766	0.001	204766	S 30
206.369	0.001	206369	S 38
206.767	0.001	206767	S 46
207.55	0.001	207550	S 56
208.799	0.001	208799	S 24
209.816	0.001	209816	S 32
211.416	0.001	211416	S 40
211.816	0.001	211816	S 48
212.6	0.001	212600	S 15
213.852	0.001	213852	S 23
214.867	0.001	214867	S 31
216.471	0.001	216471	S 39
216.867	0.001	216867	S 47
217.65	0.001	217650	S 55
218.901	0.001	218901	S 23
219.917	0.001	219917	S 31
221.517	0.001	221517	S 39
221.917	0.001	221917	S 47
222.7	0.001	222700	S 53
223.954	0.001	223954	S 21
224.967	0.001	224967	S 29
226.567	0.001	226567	S 37
226.966	0.001	226966	S 45
227.75	0.001	227750	S 14
229.002	0.001	229002	S 22
230.016	0.001	230016	S 30
231.62	0.001	231620	S 38
232.017	0.001	232017	S 46
232.8	0.001	232800	S 14
234.053	0.001	234053	S 22
235.066	0.001	235066	S 30
236.668	0.001	236668	S 38
237.067	0.001	237067	S 46
237.85	0.001	237850	S 53
239.103	0.001	239103	S 21
240.102	0.001	240102	S 29
241.703	0.001	241703	S 37
242.1	0.001	242100	S 45
242.9	0.001	242900	S 53
244.153	0.001	244153	S 21
